agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-hobus;A;A;https://hexatransit.fr/assets/logo/fr-hobus/bus/A.png;BUS;0;0
fr-hobus;B;B;https://hexatransit.fr/assets/logo/fr-hobus/bus/B.png;BUS;0;0
fr-hobus;C;C;https://hexatransit.fr/assets/logo/fr-hobus/bus/C.png;BUS;0;0
fr-hobus;N;N;https://hexatransit.fr/assets/logo/fr-hobus/bus/N.png;BUS;0;0
