agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-astuce-interurbain;26;26;https://hexatransit.fr/assets/logo/fr-astuce/bus/26.png;BUS;0;0
fr-astuce-interurbain;530;530;https://hexatransit.fr/assets/logo/fr-astuce/bus/530.png;BUS;0;0
